"ID","URN","dtDateCreated","txtPAN","Count_ctr","Risk_Change_Ctr","TTR_Breach","TTR_Breach_Date","CTR_Breach","CTR_Breach_Date","Date_updated","txtCurrent_Risk","txtNew_Risk","Cust_ID","Cust_Reason"
"3,140","8,210,806,052,930,574",2021-09-30 00:00:00,"Yes",6,N,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,,,"0018p000002fmQzAAI",Changed due to internal Reason
"3,141","4,201,129,081,952,976",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,142","2,405,082,111,465,817",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,143","4,210,728,114,126,364",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,144","8,180,814,124,755,876",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
"3,145","8,210,726,054,529,192",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,146","8,201,224,092,910,393",2021-09-30 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001n2JO9QAM",Changed due to internal Reason
"3,147","8,190,903,094,906,920",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,148","8,190,523,084,247,117",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,149","8,210,518,132,126,046",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,150","8,210,608,073,744,921",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
"3,151","8,181,030,052,208,015",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,152","8,181,221,123,304,566",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,153","8,210,317,092,440,053",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,154","8,201,124,084,737,715",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,155","8,190,706,090,345,187",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,156","8,210,714,115,038,312",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,157","4,210,724,054,721,280",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,158","8,200,916,135,851,101",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,159","8,210,705,060,313,254",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,160","8,210,705,055,442,696",2021-09-30 00:00:00,"No",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,161","8,210,705,055,903,697",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,162","4,191,019,015,352,330",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,163","8,181,117,075,028,593",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
"3,164","8,191,005,095,620,366",2021-09-30 00:00:00,"No",1,N,,,,,,Low,,,Changed due to internal Reason
"3,165","8,181,225,075,117,256",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
"3,166","8,210,309,050,750,854",2021-09-30 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,167","8,210,220,110,415,174",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,168","8,210,301,054,317,020",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,169","8,210,301,054,050,019",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,170","8,210,301,054,640,710",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,171","8,210,727,032,739,424",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,172","8,210,621,130,205,919",2021-09-30 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,173","8,210,621,125,812,232",2021-09-30 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,174","4,191,018,092,514,176",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,175","8,180,820,110,103,203",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,176","4,190,228,112,506,927",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,177","8,200,519,062,419,692",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,178","8,200,519,062,417,829",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,179","8,210,115,102,511,131",2021-09-30 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,180","4,210,630,111,826,964",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,181","8,210,823,181,924,832",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,182","8,200,502,061,026,429",2021-09-30 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,183","8,210,810,121,053,376",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,184","8,210,810,120,727,095",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,185","8,210,810,121,427,612",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,186","8,210,222,061,522,420",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,187","8,180,824,105,554,115",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,188","8,210,723,155,725,530",2021-09-30 00:00:00,"Yes",6,N,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,,,"0013Z00001rDvCqQAK",Changed due to internal Reason
"3,189","8,190,628,050,608,307",2021-09-30 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,190","8,190,628,045,559,326",2021-09-30 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,191","8,190,628,050,105,510",2021-09-30 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,192","8,200,423,083,251,752",2021-09-30 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,193","8,200,423,073,015,367",2021-09-30 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,194","2,412,072,112,563,371",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,195","8,190,316,044,142,472",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,196","8,210,806,064,403,172",2021-09-30 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,197","8,210,806,064,136,970",2021-09-30 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,198","8,210,806,064,917,635",2021-09-30 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,199","8,210,806,064,644,189",2021-09-30 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,200","8,210,511,102,400,616",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,201","4,210,710,133,013,096",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,202","4,210,730,064,120,637",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,203","4,210,728,130,718,863",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,204","5,555,550,037,532,747",2021-09-30 00:00:00,"Yes",3,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,205","8,210,612,070,846,333",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,206","8,191,203,120,327,590",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,207","8,190,329,103,310,971",2021-09-30 00:00:00,"Yes",3,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,208","4,210,811,122,729,492",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,209","8,210,701,080,406,889",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,210","8,190,204,134,446,816",2021-09-30 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,211","8,210,507,045,105,312",2021-09-30 00:00:00,"Yes",5,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,212","2,415,092,011,148,631",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,213","8,190,625,124,910,776",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,214","8,190,625,124,913,168",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,215","8,210,709,053,547,936",2021-09-30 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,216","8,200,226,052,511,773",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,217","8,210,225,113,120,309",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,218","5,555,550,037,440,087",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,219","8,210,310,084,256,553",2021-09-30 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,220","8,190,408,131,653,543",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,221","8,210,701,065,032,577",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,222","8,201,119,071,435,471",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,223","8,180,713,061,406,271",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,224","8,180,619,042,345,522",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,225","8,180,919,131,043,271",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,226","8,200,915,052,736,824",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,227","8,210,712,063,409,527",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,228","8,200,117,133,637,184",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,229","8,210,323,112,811,679",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,230","8,210,413,093,912,982",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,231","8,210,201,111,536,408",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,232","4,210,212,113,146,442",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,233","8,210,210,121,440,980",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,234","8,210,625,091,732,159",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,235","5,555,550,036,530,291",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,236","8,180,809,150,326,493",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,237","8,180,809,150,325,032",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,238","8,190,320,050,136,808",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,239","8,190,801,095,458,067",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,240","8,181,003,113,525,230",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,241","8,181,003,115,855,734",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,242","4,200,828,083,507,982",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,243","8,210,323,053,432,717",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,244","8,201,016,122,306,117",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,245","8,210,510,113,040,908",2021-09-30 00:00:00,"No",1,N,,,,,,Low,,,Changed due to internal Reason
"3,246","8,191,022,103,336,323",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,247","8,200,811,051,211,853",2021-09-30 00:00:00,"No",1,N,,,,,,Low,,,Changed due to internal Reason
"3,248","8,200,807,142,731,404",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,249","8,200,529,082,531,855",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,250","8,201,224,161,843,764",2021-09-30 00:00:00,"No",1,N,,,,,,Low,,,Changed due to internal Reason
"3,251","8,210,524,080,647,371",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,252","8,190,919,114,348,018",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,253","8,190,806,124,143,127",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,254","8,190,806,124,525,950",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,255","8,180,702,045,326,770",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,256","8,180,702,043,736,939",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,257","8,180,702,044,617,252",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,258","8,210,310,083,141,749",2021-09-30 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,259","8,210,310,084,246,406",2021-09-30 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,260","8,210,310,083,651,051",2021-09-30 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,261","8,210,712,063,402,274",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,262","8,210,527,053,447,299",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,263","2,514,062,004,501,442",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,264","8,191,230,070,127,415",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,265","4,210,422,113,007,870",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,266","8,190,408,131,646,992",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,267","8,210,617,114,911,399",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,268","8,210,701,065,023,527",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,269","8,210,224,093,334,543",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,270","8,201,119,071,425,308",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,271","8,180,711,110,355,986",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,272","8,180,711,105,708,876",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,273","8,190,121,134,226,114",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,274","8,180,823,143,452,274",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,275","8,180,823,143,453,512",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,276","8,200,627,060,120,095",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,277","8,200,108,100,239,104",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,278","4,210,713,124,556,644",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,279","8,180,619,041,218,589",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,280","8,180,619,042,020,570",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,281","8,180,619,041,642,770",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,282","8,180,619,040,438,956",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,283","8,180,619,042,335,002",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
"3,284","8,180,919,053,231,359",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,285","8,180,919,054,031,139",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,286","8,210,210,062,032,051",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,287","8,200,916,051,240,685",2021-09-30 00:00:00,"No",1,N,,,,,,Low,,,Changed due to internal Reason
"3,288","8,200,916,053,112,981",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,289","8,200,916,063,500,803",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,290","8,200,915,052,729,803",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,291","4,210,628,123,505,121",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,292","4,210,630,054,642,212",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,293","4,210,623,120,157,505",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,294","8,210,319,061,140,904",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,295","8,191,216,150,712,242",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,296","8,191,216,150,710,683",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,297","8,191,017,100,416,714",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,298","8,191,017,100,418,371",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,299","8,200,117,133,631,096",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,300","8,210,302,121,951,874",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,301","8,190,122,101,625,072",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,302","8,190,409,063,205,823",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,303","4,190,625,040,119,303",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,304","4,210,107,073,315,567",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,305","8,201,010,065,217,043",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,306","8,210,413,093,907,362",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,307","8,210,710,041,612,709",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,308","8,210,507,050,156,143",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,309","8,210,201,111,441,641",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,310","4,210,619,120,757,153",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,311","8,200,527,071,413,457",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,312","8,200,219,091,716,644",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,313","4,210,212,113,147,200",2021-09-30 00:00:00,"Yes",2,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,314","8,180,914,113,813,759",2021-09-30 00:00:00,"Yes",3,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,315","4,210,702,090,106,427",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,316","8,210,408,121,047,132",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,317","4,210,131,095,127,271",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,318","8,190,111,071,252,181",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,319","8,190,207,113,833,416",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,320","8,210,305,110,609,205",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,321","4,191,120,104,600,116",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,322","4,191,120,104,628,810",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,323","4,190,314,045,707,392",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,324","4,210,107,095,650,009",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,325","4,200,918,052,504,621",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,326","4,200,918,052,753,103",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,327","4,200,918,052,811,158",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,328","4,200,918,052,821,967",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,329","4,200,921,110,754,477",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,330","6,666,660,000,326,411",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,331","6,666,660,000,326,409",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,332","4,190,827,140,025,550",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,333","4,190,827,140,242,452",2021-09-30 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,334","8,181,030,083,718,792",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,335","8,210,710,060,614,313",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,336","8,190,703,130,028,915",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,337","8,210,906,112,545,840",2021-11-10 00:00:00,"No",1,N,,,,,,Low,,,Changed due to internal Reason
"3,338","8,210,906,060,926,463",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,339","8,200,207,062,321,684",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,340","8,200,901,094,331,402",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,341","8,200,708,144,313,094",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,342","8,181,227,103,815,711",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,343","8,200,102,055,043,074",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,344","8,200,529,082,529,941",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,345","8,200,106,092,902,895",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,346","8,180,830,062,957,498",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,347","4,210,615,090,112,106",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,348","8,210,317,081,353,432",2021-11-10 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,349","8,210,317,081,818,293",2021-11-10 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,350","8,210,317,082,745,784",2021-11-10 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,351","8,210,317,082,500,668",2021-11-10 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,352","4,210,714,071,439,040",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,353","8,210,726,080,721,540",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,354","4,210,828,073,021,992",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,355","8,190,320,052,354,979",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,356","8,200,821,084,237,551",2021-11-10 00:00:00,"Yes",3,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,357","4,210,831,084,249,032",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,358","8,200,115,104,208,910",2021-11-10 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
